bitcoin
2021-12-29,534.655,540.584,511.31499999999994,514.15
2021-12-28,563.623,563.623,529.5619999999999,534.711
2021-12-27,546.507,571.685,543.387,562.958
2021-12-26,547.344,549.377,536.902,546.813
2021-12-25,542.3589999999999,550.759,540.1149999999999,547.351
2021-12-24,549.0,554.211,537.981,541.96
2021-12-23,533.684,552.5509999999999,524.636,548.8109999999999
2021-12-22,528.6589999999999,544.7549999999999,527.5079999999999,533.6279999999999
2021-12-21,523.573,535.287,515.372,528.587
2021-12-20,529.751,534.786,506.139,523.4119999999999
2021-12-19,533.9839999999999,543.9449999999999,527.569,529.919
2021-12-18,525.9689999999999,537.814,516.624,533.8929999999999
2021-12-17,526.165,535.5409999999999,511.49,525.647
2021-12-16,541.31,545.1949999999999,525.024,526.235
2021-12-15,528.3009999999999,546.616,502.60799999999995,541.0509999999999
2021-12-14,520.741,536.15,510.20399999999995,516.2909999999999
2021-12-13,570.9159999999999,572.6759999999999,511.73,521.007
2021-12-12,564.278,574.3729999999999,559.454,570.664
2021-12-11,553.319,572.3430000000001,542.399,564.374
2021-12-10,570.746,594.75,551.278,552.799
2021-12-09,606.838,616.755,567.9379999999999,571.2149999999999
2021-12-08,579.036,607.726,567.434,607.473
2021-12-07,588.627,593.89,572.998,579.393
2021-12-06,557.875,593.266,533.882,588.732
2021-12-05,568.6049999999999,581.867,542.5179999999999,557.786
2021-12-04,595.8349999999999,596.1049999999999,493.35099999999994,568.936
2021-12-03,620.18,628.224,578.095,594.748
2021-12-02,627.549,630.1859999999999,606.305,619.599
2021-12-01,622.0169999999999,650.1149999999999,618.9,627.829
2021-11-30,623.822,635.0909999999999,604.189,622.6189999999999
2021-11-29,611.6519999999999,628.65,602.188,624.0369999999999
2021-11-28,600.677,612.788,573.665,611.3489999999999
2021-11-27,587.13,621.3629999999999,584.1329999999999,600.208
2021-11-26,639.03,657.627,565.831,585.795
2021-11-25,590.372,647.8720000000001,587.722,614.341
2021-11-24,591.1700000000001,594.671,577.2969999999999,584.0699999999999
2021-11-23,559.519,605.063,558.698,591.3380000000001
2021-11-22,584.5740000000001,585.255,554.1289999999999,559.1809999999999
2021-11-21,604.4069999999999,605.1859999999999,580.293,584.903
2021-11-20,581.336,604.856,573.5939999999999,603.978
2021-11-19,531.627,585.78,524.838,581.371
2021-11-18,577.991,587.997,515.894,532.108
2021-11-17,589.171,592.957,554.134,578.063
2021-11-16,634.635,635.242,574.036,589.484
2021-11-15,650.868,659.8779999999999,631.448,633.2749999999999
2021-11-14,649.8919999999999,660.293,634.535,650.8839999999999
2021-11-13,626.996,655.2239999999999,620.293,649.92
2021-11-12,628.9179999999999,634.514,603.722,626.718
2021-11-11,615.082,634.948,606.197,629.443
2021-11-10,635.028,662.4869999999999,576.549,614.9259999999999
2021-11-09,653.88,656.938,632.201,635.133
2021-11-08,650.179,655.707,632.183,654.074
2021-11-07,638.043,669.3349999999999,631.606,650.1949999999999
2021-11-06,607.972,636.617,596.262,636.587
2021-11-05,559.213,615.976,554.7719999999999,608.2449999999999
2021-11-04,568.5260000000001,569.054,544.496,559.428
2021-11-03,554.512,570.212,538.221,568.5260000000001
2021-11-02,551.615,564.0139999999999,538.0999999999999,554.435
2021-11-01,524.698,552.019,511.8259999999999,551.2719999999999
2021-10-31,528.5049999999999,534.8389999999999,510.06899999999996,524.432
2021-10-30,529.9639999999999,540.1080000000001,511.411,528.0339999999999
2021-10-29,492.30099999999993,533.519,488.48900000000003,529.824
2021-10-28,448.83299999999997,494.877,447.254,491.984
2021-10-27,478.14399999999995,486.23900000000003,438.905,448.9169999999999
2021-10-26,484.827,489.77899999999994,474.75299999999993,478.051
2021-10-25,475.884,488.803,474.81899999999996,484.78499999999997
2021-10-24,485.84299999999996,486.71,468.0799999999999,476.381
2021-10-23,479.048,485.847,472.957,485.78700000000003
2021-10-22,470.94199999999995,498.00699999999995,470.88199999999995,478.83799999999997
2021-10-21,501.335,504.7249999999999,466.994,471.15199999999993
2021-10-20,488.065,505.45899999999995,481.965,501.1039999999999
2021-10-19,485.07,497.36199999999997,481.46900000000005,488.135
2021-10-18,470.937,487.53,467.226,485.047
2021-10-17,465.744,472.33000000000004,455.04699999999997,470.71099999999996
2021-10-16,474.14300000000003,483.90199999999993,451.35699999999997,465.688
2021-10-15,472.63,477.13199999999995,452.96999999999997,473.93999999999994
2021-10-14,470.58799999999997,482.688,461.6619999999999,472.224
2021-10-13,444.317,471.702,433.80499999999995,470.765
2021-10-12,413.40299999999996,444.05899999999997,392.45899999999995,443.969
2021-10-11,404.3709999999999,423.685,400.794,413.352
2021-10-10,421.83,422.125,402.581,404.779
2021-10-09,418.9219999999999,425.979,416.574,421.655
2021-10-08,438.486,441.5369999999999,416.4069999999999,419.13
2021-10-07,434.942,449.95799999999997,424.097,438.6819999999999
2021-10-06,442.28700000000003,442.576,415.379,435.25
2021-10-05,426.26699999999994,443.937,424.077,442.527
2021-10-04,430.5559999999999,430.78099999999995,411.63499999999993,425.91499999999996
2021-10-03,427.245,437.13,421.808,430.50699999999995
2021-10-02,421.456,438.13699999999994,410.908,427.8
2021-10-01,387.59799999999996,423.35799999999995,381.941,421.59799999999996
2021-09-30,367.763,388.429,366.568,387.192
2021-09-29,333.24999999999994,375.127,331.375,367.903
2021-09-28,335.717,344.376,330.049,333.02099999999996
2021-09-27,344.455,357.38300000000004,335.553,335.98299999999995
2021-09-26,349.796,352.78999999999996,320.259,344.126
2021-09-25,355.28700000000003,360.681,343.893,349.796
2021-09-24,383.717,385.31399999999996,334.93699999999995,355.224
2021-09-23,379.082,384.72599999999994,369.455,383.724
2021-09-22,343.889,379.977,342.566,379.308
2021-09-21,364.065,375.769,338.347,344.491
2021-09-20,408.507,409.778,356.19899999999996,362.609
2021-09-19,410.66,419.126,403.44399999999996,408.50899999999996
2021-09-18,406.562,420.0,401.69599999999997,410.777
